time_sec,round,test_acc,updates_per_sec,tau_bin_0,tau_bin_1,tau_bin_2,tau_bin_3,tau_bin_4,tau_bin_5,tau_bin_6_10,tau_bin_11_20,tau_bin_21p,align_mean,fairness_gini,method,alpha,K,timeout,m,seed,strag_frac
268.918,143,0.104700,0.531761,0,0,0,0,0,1,1,0,0,NaN,0.403109,FedAsync,0.100000,8,0.500000,20,1,0.000000
269.866,143,0.104700,0.529892,0,0,0,0,0,0,0,0,0,NaN,0.403109,FedAsync,0.100000,8,0.500000,20,1,0.000000
270.989,144,0.104800,0.531388,0,0,0,0,0,0,1,0,0,NaN,0.400678,FedAsync,0.100000,8,0.500000,20,1,0.000000
272.430,144,0.104800,0.528576,0,0,0,0,0,0,0,0,0,NaN,0.400678,FedAsync,0.100000,8,0.500000,20,1,0.000000
273.500,146,0.104400,0.533820,0,0,0,0,0,0,2,0,0,NaN,0.401352,FedAsync,0.100000,8,0.500000,20,1,0.000000
274.695,146,0.104400,0.531499,0,0,0,0,0,0,0,0,0,NaN,0.401352,FedAsync,0.100000,8,0.500000,20,1,0.000000
275.843,146,0.104400,0.529286,0,0,0,0,0,0,0,0,0,NaN,0.401352,FedAsync,0.100000,8,0.500000,20,1,0.000000
277.757,147,0.103700,0.529240,0,0,0,0,0,1,0,0,0,NaN,0.409213,FedAsync,0.100000,8,0.500000,20,1,0.000000
278.633,148,0.108400,0.531164,0,0,0,0,0,0,1,0,0,NaN,0.411486,FedAsync,0.100000,8,0.500000,20,1,0.000000
280.280,149,0.108400,0.531611,0,0,0,0,0,0,1,0,0,NaN,0.409494,FedAsync,0.100000,8,0.500000,20,1,0.000000
281.075,149,0.108400,0.530107,0,0,0,0,0,0,0,0,0,NaN,0.409494,FedAsync,0.100000,8,0.500000,20,1,0.000000
282.485,149,0.108400,0.527462,0,0,0,0,0,0,0,0,0,NaN,0.409494,FedAsync,0.100000,8,0.500000,20,1,0.000000
283.352,151,0.101300,0.532905,0,0,0,0,0,0,2,0,0,NaN,0.415137,FedAsync,0.100000,8,0.500000,20,1,0.000000
284.523,151,0.101300,0.530713,0,0,0,0,0,0,0,0,0,NaN,0.415137,FedAsync,0.100000,8,0.500000,20,1,0.000000
285.966,152,0.101200,0.531532,0,0,0,0,0,0,1,0,0,NaN,0.413633,FedAsync,0.100000,8,0.500000,20,1,0.000000
287.345,153,0.101400,0.532462,0,0,0,0,0,0,1,0,0,NaN,0.411372,FedAsync,0.100000,8,0.500000,20,1,0.000000
288.453,154,0.101300,0.533883,0,0,0,0,0,0,1,0,0,NaN,0.409962,FedAsync,0.100000,8,0.500000,20,1,0.000000
289.926,154,0.101300,0.531170,0,0,0,0,0,0,0,0,0,NaN,0.409962,FedAsync,0.100000,8,0.500000,20,1,0.000000
291.434,155,0.101900,0.531853,0,0,0,0,0,0,1,0,0,NaN,0.407755,FedAsync,0.100000,8,0.500000,20,1,0.000000
292.532,156,0.108100,0.533275,0,0,0,0,0,0,1,0,0,NaN,0.411499,FedAsync,0.100000,8,0.500000,20,1,0.000000
293.810,157,0.108700,0.534359,0,0,0,0,0,0,1,0,0,NaN,0.410875,FedAsync,0.100000,8,0.500000,20,1,0.000000
294.807,157,0.108700,0.532551,0,0,0,0,0,0,0,0,0,NaN,0.410875,FedAsync,0.100000,8,0.500000,20,1,0.000000
296.396,157,0.108700,0.529697,0,0,0,0,0,0,0,0,0,NaN,0.410875,FedAsync,0.100000,8,0.500000,20,1,0.000000
297.490,159,0.108400,0.534471,0,0,0,0,0,0,2,0,0,NaN,0.406783,FedAsync,0.100000,8,0.500000,20,1,0.000000
298.436,160,0.108400,0.536129,0,0,0,0,0,0,1,0,0,NaN,0.405863,FedAsync,0.100000,8,0.500000,20,1,0.000000
300.082,160,0.108400,0.533187,0,0,0,0,0,0,0,0,0,NaN,0.405863,FedAsync,0.100000,8,0.500000,20,1,0.000000
301.347,161,0.108900,0.534268,0,0,0,0,0,0,1,0,0,NaN,0.404070,FedAsync,0.100000,8,0.500000,20,1,0.000000
302.167,162,0.109100,0.536127,0,0,0,0,0,0,1,0,0,NaN,0.403503,FedAsync,0.100000,8,0.500000,20,1,0.000000
303.114,162,0.109100,0.534452,0,0,0,0,0,0,0,0,0,NaN,0.403503,FedAsync,0.100000,8,0.500000,20,1,0.000000
304.867,163,0.101300,0.534660,0,0,0,0,0,0,1,0,0,NaN,0.405122,FedAsync,0.100000,8,0.500000,20,1,0.000000
305.858,164,0.101400,0.536196,0,0,0,0,0,0,1,0,0,NaN,0.402666,FedAsync,0.100000,8,0.500000,20,1,0.000000
306.887,165,0.101100,0.537657,0,0,0,0,0,0,1,0,0,NaN,0.403317,FedAsync,0.100000,8,0.500000,20,1,0.000000
307.798,165,0.101100,0.536066,0,0,0,0,0,0,0,0,0,NaN,0.403317,FedAsync,0.100000,8,0.500000,20,1,0.000000
309.760,165,0.101100,0.532670,0,0,0,0,0,0,0,0,0,NaN,0.403317,FedAsync,0.100000,8,0.500000,20,1,0.000000
310.952,167,0.101000,0.537061,0,0,0,0,0,1,1,0,0,NaN,0.409150,FedAsync,0.100000,8,0.500000,20,1,0.000000
311.880,168,0.104000,0.538669,0,0,0,0,0,0,1,0,0,NaN,0.410795,FedAsync,0.100000,8,0.500000,20,1,0.000000
313.742,168,0.104000,0.535472,0,0,0,0,0,0,0,0,0,NaN,0.410795,FedAsync,0.100000,8,0.500000,20,1,0.000000
315.048,168,0.104000,0.533253,0,0,0,0,0,0,0,0,0,NaN,0.410795,FedAsync,0.100000,8,0.500000,20,1,0.000000
315.886,170,0.105300,0.538168,0,0,0,0,0,0,2,0,0,NaN,0.407968,FedAsync,0.100000,8,0.500000,20,1,0.000000
317.062,170,0.105300,0.536173,0,0,0,0,0,0,0,0,0,NaN,0.407968,FedAsync,0.100000,8,0.500000,20,1,0.000000
318.134,170,0.105300,0.534366,0,0,0,0,0,0,0,0,0,NaN,0.407968,FedAsync,0.100000,8,0.500000,20,1,0.000000
319.598,172,0.101400,0.538177,0,0,0,0,0,0,2,0,0,NaN,0.412836,FedAsync,0.100000,8,0.500000,20,1,0.000000
320.510,173,0.101300,0.539765,0,0,0,0,0,0,1,0,0,NaN,0.411468,FedAsync,0.100000,8,0.500000,20,1,0.000000
322.440,173,0.101300,0.536535,0,0,0,0,0,0,0,0,0,NaN,0.411468,FedAsync,0.100000,8,0.500000,20,1,0.000000
324.086,174,0.101600,0.536894,0,0,0,0,0,1,0,0,0,NaN,0.409159,FedAsync,0.100000,8,0.500000,20,1,0.000000
325.184,176,0.103500,0.541232,0,0,0,0,0,0,2,0,0,NaN,0.410943,FedAsync,0.100000,8,0.500000,20,1,0.000000
326.648,176,0.103500,0.538806,0,0,0,0,0,0,0,0,0,NaN,0.410943,FedAsync,0.100000,8,0.500000,20,1,0.000000
328.260,176,0.103500,0.536160,0,0,0,0,0,0,0,0,0,NaN,0.410943,FedAsync,0.100000,8,0.500000,20,1,0.000000
329.302,177,0.102100,0.537501,0,0,0,0,0,0,1,0,0,NaN,0.409297,FedAsync,0.100000,8,0.500000,20,1,0.000000
330.274,178,0.103600,0.538947,0,0,0,0,0,0,1,0,0,NaN,0.408764,FedAsync,0.100000,8,0.500000,20,1,0.000000
331.724,178,0.103600,0.536590,0,0,0,0,0,0,0,0,0,NaN,0.408764,FedAsync,0.100000,8,0.500000,20,1,0.000000
333.029,180,0.102100,0.540494,0,0,0,0,0,1,1,0,0,NaN,0.405581,FedAsync,0.100000,8,0.500000,20,1,0.000000
333.793,181,0.102100,0.542253,0,0,0,0,0,0,1,0,0,NaN,0.404214,FedAsync,0.100000,8,0.500000,20,1,0.000000
335.331,181,0.102100,0.539766,0,0,0,0,0,0,0,0,0,NaN,0.404214,FedAsync,0.100000,8,0.500000,20,1,0.000000
336.559,182,0.102200,0.540767,0,0,0,0,0,1,0,0,0,NaN,0.403541,FedAsync,0.100000,8,0.500000,20,1,0.000000
337.767,182,0.102200,0.538833,0,0,0,0,0,0,0,0,0,NaN,0.403541,FedAsync,0.100000,8,0.500000,20,1,0.000000
338.893,184,0.101000,0.542945,0,0,0,0,0,0,2,0,0,NaN,0.403572,FedAsync,0.100000,8,0.500000,20,1,0.000000
340.174,184,0.101000,0.540900,0,0,0,0,0,0,0,0,0,NaN,0.403572,FedAsync,0.100000,8,0.500000,20,1,0.000000
341.159,184,0.101000,0.539338,0,0,0,0,0,0,0,0,0,NaN,0.403572,FedAsync,0.100000,8,0.500000,20,1,0.000000
342.500,185,0.101600,0.540147,0,0,0,0,0,0,1,0,0,NaN,0.404052,FedAsync,0.100000,8,0.500000,20,1,0.000000
343.459,186,0.101600,0.541549,0,0,0,0,0,0,1,0,0,NaN,0.403180,FedAsync,0.100000,8,0.500000,20,1,0.000000
344.573,186,0.101600,0.539799,0,0,0,0,0,0,0,0,0,NaN,0.403180,FedAsync,0.100000,8,0.500000,20,1,0.000000
346.035,188,0.101600,0.543298,0,0,0,0,0,1,1,0,0,NaN,0.411119,FedAsync,0.100000,8,0.500000,20,1,0.000000
347.062,188,0.101600,0.541691,0,0,0,0,0,0,0,0,0,NaN,0.411119,FedAsync,0.100000,8,0.500000,20,1,0.000000
348.266,188,0.101600,0.539817,0,0,0,0,0,0,0,0,0,NaN,0.411119,FedAsync,0.100000,8,0.500000,20,1,0.000000
349.161,189,0.101100,0.541297,0,0,0,0,0,0,1,0,0,NaN,0.409515,FedAsync,0.100000,8,0.500000,20,1,0.000000
350.845,190,0.100300,0.541549,0,0,0,0,0,0,1,0,0,NaN,0.408819,FedAsync,0.100000,8,0.500000,20,1,0.000000
352.212,191,0.100700,0.542288,0,0,0,0,0,0,1,0,0,NaN,0.407004,FedAsync,0.100000,8,0.500000,20,1,0.000000
353.042,192,0.100300,0.543844,0,0,0,0,0,0,1,0,0,NaN,0.412412,FedAsync,0.100000,8,0.500000,20,1,0.000000
354.535,192,0.100300,0.541554,0,0,0,0,0,0,0,0,0,NaN,0.412412,FedAsync,0.100000,8,0.500000,20,1,0.000000
355.903,192,0.100300,0.539473,0,0,0,0,0,0,0,0,0,NaN,0.412412,FedAsync,0.100000,8,0.500000,20,1,0.000000
357.342,194,0.100000,0.542897,0,0,0,0,0,0,2,0,0,NaN,0.409393,FedAsync,0.100000,8,0.500000,20,1,0.000000
358.316,195,0.103000,0.544212,0,0,0,0,0,0,1,0,0,NaN,0.412699,FedAsync,0.100000,8,0.500000,20,1,0.000000
360.155,195,0.103000,0.541434,0,0,0,0,0,0,0,0,0,NaN,0.412699,FedAsync,0.100000,8,0.500000,20,1,0.000000
361.398,196,0.101000,0.542338,0,0,0,0,0,0,1,0,0,NaN,0.411575,FedAsync,0.100000,8,0.500000,20,1,0.000000
362.209,197,0.100000,0.543885,0,0,0,0,0,0,1,0,0,NaN,0.410087,FedAsync,0.100000,8,0.500000,20,1,0.000000
363.966,197,0.100000,0.541260,0,0,0,0,0,0,0,0,0,NaN,0.410087,FedAsync,0.100000,8,0.500000,20,1,0.000000
365.280,198,0.100800,0.542049,0,0,0,0,0,1,0,0,0,NaN,0.407815,FedAsync,0.100000,8,0.500000,20,1,0.000000
366.124,200,0.100800,0.546264,0,0,0,0,0,0,2,0,0,NaN,0.406700,FedAsync,0.100000,8,0.500000,20,1,0.000000
367.348,200,0.100800,0.544443,0,0,0,0,0,0,0,0,0,NaN,0.406700,FedAsync,0.100000,8,0.500000,20,1,0.000000
368.898,200,0.100800,0.542156,0,0,0,0,0,0,0,0,0,NaN,0.406700,FedAsync,0.100000,8,0.500000,20,1,0.000000
370.269,202,0.100900,0.545550,0,0,0,0,0,1,1,0,0,NaN,0.404545,FedAsync,0.100000,8,0.500000,20,1,0.000000
371.308,203,0.100800,0.546716,0,0,0,0,0,0,1,0,0,NaN,0.406062,FedAsync,0.100000,8,0.500000,20,1,0.000000
372.263,203,0.100800,0.545313,0,0,0,0,0,0,0,0,0,NaN,0.406062,FedAsync,0.100000,8,0.500000,20,1,0.000000
374.026,204,0.101000,0.545416,0,0,0,0,0,0,1,0,0,NaN,0.404075,FedAsync,0.100000,8,0.500000,20,1,0.000000
374.943,204,0.101000,0.544082,0,0,0,0,0,0,0,0,0,NaN,0.404075,FedAsync,0.100000,8,0.500000,20,1,0.000000
376.002,205,0.100500,0.545210,0,0,0,0,0,0,1,0,0,NaN,0.404327,FedAsync,0.100000,8,0.500000,20,1,0.000000
377.164,205,0.100500,0.543531,0,0,0,0,0,0,0,0,0,NaN,0.404327,FedAsync,0.100000,8,0.500000,20,1,0.000000
378.925,206,0.100700,0.543643,0,0,0,0,0,1,0,0,0,NaN,0.403273,FedAsync,0.100000,8,0.500000,20,1,0.000000
379.969,208,0.100900,0.547414,0,0,0,0,0,0,2,0,0,NaN,0.409195,FedAsync,0.100000,8,0.500000,20,1,0.000000
381.039,208,0.100900,0.545875,0,0,0,0,0,0,0,0,0,NaN,0.409195,FedAsync,0.100000,8,0.500000,20,1,0.000000
382.440,208,0.100900,0.543877,0,0,0,0,0,0,0,0,0,NaN,0.409195,FedAsync,0.100000,8,0.500000,20,1,0.000000
383.773,208,0.100900,0.541986,0,0,0,0,0,0,0,0,0,NaN,0.409195,FedAsync,0.100000,8,0.500000,20,1,0.000000
384.887,211,0.101500,0.548213,0,0,0,0,0,1,2,0,0,NaN,0.405005,FedAsync,0.100000,8,0.500000,20,1,0.000000
385.904,211,0.101500,0.546768,0,0,0,0,0,0,0,0,0,NaN,0.405005,FedAsync,0.100000,8,0.500000,20,1,0.000000
387.165,211,0.101500,0.544987,0,0,0,0,0,0,0,0,0,NaN,0.405005,FedAsync,0.100000,8,0.500000,20,1,0.000000
388.664,212,0.100100,0.545458,0,0,0,0,0,0,1,0,0,NaN,0.410031,FedAsync,0.100000,8,0.500000,20,1,0.000000
389.463,212,0.100100,0.544339,0,0,0,0,0,0,0,0,0,NaN,0.410031,FedAsync,0.100000,8,0.500000,20,1,0.000000
390.929,213,0.100100,0.544857,0,0,0,0,0,0,1,0,0,NaN,0.408906,FedAsync,0.100000,8,0.500000,20,1,0.000000
392.296,214,0.100200,0.545506,0,0,0,0,0,1,0,0,0,NaN,0.407021,FedAsync,0.100000,8,0.500000,20,1,0.000000
393.474,215,0.101500,0.546415,0,0,0,0,0,0,1,0,0,NaN,0.410163,FedAsync,0.100000,8,0.500000,20,1,0.000000
394.626,216,0.100700,0.547354,0,0,0,0,0,0,1,0,0,NaN,0.409155,FedAsync,0.100000,8,0.500000,20,1,0.000000
395.731,216,0.100700,0.545825,0,0,0,0,0,0,0,0,0,NaN,0.409155,FedAsync,0.100000,8,0.500000,20,1,0.000000
397.089,216,0.100700,0.543959,0,0,0,0,0,0,0,0,0,NaN,0.409155,FedAsync,0.100000,8,0.500000,20,1,0.000000
398.554,218,0.101300,0.546977,0,0,0,0,0,1,1,0,0,NaN,0.405871,FedAsync,0.100000,8,0.500000,20,1,0.000000
399.508,219,0.100900,0.548175,0,0,0,0,0,0,1,0,0,NaN,0.405663,FedAsync,0.100000,8,0.500000,20,1,0.000000
400.889,219,0.100900,0.546286,0,0,0,0,0,0,0,0,0,NaN,0.405663,FedAsync,0.100000,8,0.500000,20,1,0.000000
402.161,220,0.100900,0.547045,0,0,0,0,0,0,1,0,0,NaN,0.405072,FedAsync,0.100000,8,0.500000,20,1,0.000000
403.078,220,0.100900,0.545800,0,0,0,0,0,0,0,0,0,NaN,0.405072,FedAsync,0.100000,8,0.500000,20,1,0.000000
404.564,221,0.100800,0.546267,0,0,0,0,0,0,1,0,0,NaN,0.403796,FedAsync,0.100000,8,0.500000,20,1,0.000000
406.080,222,0.100800,0.546690,0,0,0,0,0,0,1,0,0,NaN,0.403321,FedAsync,0.100000,8,0.500000,20,1,0.000000
407.083,224,0.100600,0.550256,0,0,0,0,0,0,2,0,0,NaN,0.403313,FedAsync,0.100000,8,0.500000,20,1,0.000000
407.847,224,0.100600,0.549226,0,0,0,0,0,0,0,0,0,NaN,0.403313,FedAsync,0.100000,8,0.500000,20,1,0.000000
409.052,224,0.100600,0.547608,0,0,0,0,0,0,0,0,0,NaN,0.403313,FedAsync,0.100000,8,0.500000,20,1,0.000000
410.284,224,0.100600,0.545964,0,0,0,0,0,0,0,0,0,NaN,0.403313,FedAsync,0.100000,8,0.500000,20,1,0.000000
411.674,226,0.100500,0.548979,0,0,0,0,0,1,1,0,0,NaN,0.402601,FedAsync,0.100000,8,0.500000,20,1,0.000000
412.773,227,0.100300,0.549939,0,0,0,0,0,0,1,0,0,NaN,0.406938,FedAsync,0.100000,8,0.500000,20,1,0.000000
414.332,227,0.100300,0.547870,0,0,0,0,0,0,0,0,0,NaN,0.406938,FedAsync,0.100000,8,0.500000,20,1,0.000000
416.200,228,0.100200,0.547814,0,0,0,0,0,0,1,0,0,NaN,0.408206,FedAsync,0.100000,8,0.500000,20,1,0.000000
417.256,229,0.100400,0.548824,0,0,0,0,0,0,1,0,0,NaN,0.406692,FedAsync,0.100000,8,0.500000,20,1,0.000000
418.198,229,0.100400,0.547587,0,0,0,0,0,0,0,0,0,NaN,0.406692,FedAsync,0.100000,8,0.500000,20,1,0.000000
419.698,229,0.100400,0.545630,0,0,0,0,0,0,0,0,0,NaN,0.406692,FedAsync,0.100000,8,0.500000,20,1,0.000000
421.023,230,0.101300,0.546288,0,0,0,0,0,1,0,0,0,NaN,0.404822,FedAsync,0.100000,8,0.500000,20,1,0.000000
421.962,232,0.100000,0.549812,0,0,0,0,0,0,2,0,0,NaN,0.409002,FedAsync,0.100000,8,0.500000,20,1,0.000000
423.052,232,0.100000,0.548396,0,0,0,0,0,0,0,0,0,NaN,0.409002,FedAsync,0.100000,8,0.500000,20,1,0.000000
424.416,233,0.099900,0.548989,0,0,0,0,0,1,0,0,0,NaN,0.407274,FedAsync,0.100000,8,0.500000,20,1,0.000000
425.633,233,0.099900,0.547420,0,0,0,0,0,0,0,0,0,NaN,0.407274,FedAsync,0.100000,8,0.500000,20,1,0.000000
426.844,235,0.100900,0.550553,0,0,0,0,0,0,2,0,0,NaN,0.409154,FedAsync,0.100000,8,0.500000,20,1,0.000000
428.375,235,0.100900,0.548584,0,0,0,0,0,0,0,0,0,NaN,0.409154,FedAsync,0.100000,8,0.500000,20,1,0.000000
429.889,235,0.100900,0.546653,0,0,0,0,0,0,0,0,0,NaN,0.409154,FedAsync,0.100000,8,0.500000,20,1,0.000000
431.244,237,0.101100,0.549573,0,0,0,0,0,0,2,0,0,NaN,0.406591,FedAsync,0.100000,8,0.500000,20,1,0.000000
432.040,237,0.101100,0.548560,0,0,0,0,0,0,0,0,0,NaN,0.406591,FedAsync,0.100000,8,0.500000,20,1,0.000000
433.745,237,0.101100,0.546404,0,0,0,0,0,0,0,0,0,NaN,0.406591,FedAsync,0.100000,8,0.500000,20,1,0.000000
434.972,239,0.100400,0.549461,0,0,0,0,0,1,1,0,0,NaN,0.404550,FedAsync,0.100000,8,0.500000,20,1,0.000000
435.755,240,0.101100,0.550768,0,0,0,0,0,0,1,0,0,NaN,0.404422,FedAsync,0.100000,8,0.500000,20,1,0.000000
437.424,240,0.101100,0.548667,0,0,0,0,0,0,0,0,0,NaN,0.404422,FedAsync,0.100000,8,0.500000,20,1,0.000000
438.941,241,0.100900,0.549049,0,0,0,0,0,0,1,0,0,NaN,0.403397,FedAsync,0.100000,8,0.500000,20,1,0.000000
439.783,243,0.100000,0.552545,0,0,0,0,0,0,2,0,0,NaN,0.404588,FedAsync,0.100000,8,0.500000,20,1,0.000000
441.545,243,0.100000,0.550340,0,0,0,0,0,0,0,0,0,NaN,0.404588,FedAsync,0.100000,8,0.500000,20,1,0.000000
442.622,243,0.100000,0.549002,0,0,0,0,0,0,0,0,0,NaN,0.404588,FedAsync,0.100000,8,0.500000,20,1,0.000000
443.826,245,0.099900,0.552018,0,0,0,0,0,0,2,0,0,NaN,0.403141,FedAsync,0.100000,8,0.500000,20,1,0.000000
444.712,245,0.099900,0.550918,0,0,0,0,0,0,0,0,0,NaN,0.403141,FedAsync,0.100000,8,0.500000,20,1,0.000000
446.035,245,0.099900,0.549284,0,0,0,0,0,0,0,0,0,NaN,0.403141,FedAsync,0.100000,8,0.500000,20,1,0.000000
447.080,246,0.100100,0.550237,0,0,0,0,0,1,0,0,0,NaN,0.407596,FedAsync,0.100000,8,0.500000,20,1,0.000000
448.563,247,0.100100,0.550647,0,0,0,0,0,0,1,0,0,NaN,0.406837,FedAsync,0.100000,8,0.500000,20,1,0.000000
449.974,248,0.100300,0.551143,0,0,0,0,0,0,1,0,0,NaN,0.407885,FedAsync,0.100000,8,0.500000,20,1,0.000000
450.802,249,0.100300,0.552349,0,0,0,0,0,1,0,0,0,NaN,0.406261,FedAsync,0.100000,8,0.500000,20,1,0.000000
452.030,249,0.100300,0.550849,0,0,0,0,0,0,0,0,0,NaN,0.406261,FedAsync,0.100000,8,0.500000,20,1,0.000000
453.177,249,0.100300,0.549454,0,0,0,0,0,0,0,0,0,NaN,0.406261,FedAsync,0.100000,8,0.500000,20,1,0.000000
454.401,249,0.100300,0.547974,0,0,0,0,0,0,0,0,0,NaN,0.406261,FedAsync,0.100000,8,0.500000,20,1,0.000000
455.470,251,0.099800,0.551079,0,0,0,0,0,0,2,0,0,NaN,0.409368,FedAsync,0.100000,8,0.500000,20,1,0.000000
456.462,252,0.100000,0.552072,0,0,0,0,0,0,1,0,0,NaN,0.408001,FedAsync,0.100000,8,0.500000,20,1,0.000000
458.362,253,0.099900,0.551965,0,0,0,0,0,0,1,0,0,NaN,0.407477,FedAsync,0.100000,8,0.500000,20,1,0.000000
459.399,253,0.099900,0.550720,0,0,0,0,0,0,0,0,0,NaN,0.407477,FedAsync,0.100000,8,0.500000,20,1,0.000000
460.634,254,0.100800,0.551414,0,0,0,0,0,0,1,0,0,NaN,0.410150,FedAsync,0.100000,8,0.500000,20,1,0.000000
462.157,254,0.100800,0.549597,0,0,0,0,0,0,0,0,0,NaN,0.410150,FedAsync,0.100000,8,0.500000,20,1,0.000000
463.307,255,0.100700,0.550391,0,0,0,0,0,0,1,0,0,NaN,0.409076,FedAsync,0.100000,8,0.500000,20,1,0.000000
464.297,257,0.100700,0.553525,0,0,0,0,0,0,2,0,0,NaN,0.406704,FedAsync,0.100000,8,0.500000,20,1,0.000000
465.684,257,0.100700,0.551876,0,0,0,0,0,0,0,0,0,NaN,0.406704,FedAsync,0.100000,8,0.500000,20,1,0.000000
467.232,257,0.100700,0.550047,0,0,0,0,0,0,0,0,0,NaN,0.406704,FedAsync,0.100000,8,0.500000,20,1,0.000000
468.384,259,0.100400,0.552965,0,0,0,0,0,1,1,0,0,NaN,0.404908,FedAsync,0.100000,8,0.500000,20,1,0.000000
469.369,259,0.100400,0.551804,0,0,0,0,0,0,0,0,0,NaN,0.404908,FedAsync,0.100000,8,0.500000,20,1,0.000000
471.294,259,0.100400,0.549550,0,0,0,0,0,0,0,0,0,NaN,0.404908,FedAsync,0.100000,8,0.500000,20,1,0.000000
472.481,261,0.100600,0.552403,0,0,0,0,0,0,2,0,0,NaN,0.403836,FedAsync,0.100000,8,0.500000,20,1,0.000000
473.250,262,0.100000,0.553618,0,0,0,0,0,0,1,0,0,NaN,0.405183,FedAsync,0.100000,8,0.500000,20,1,0.000000
474.833,262,0.100000,0.551773,0,0,0,0,0,0,0,0,0,NaN,0.405183,FedAsync,0.100000,8,0.500000,20,1,0.000000
475.952,263,0.100000,0.552577,0,0,0,0,0,1,0,0,0,NaN,0.404715,FedAsync,0.100000,8,0.500000,20,1,0.000000
477.006,264,0.099900,0.553452,0,0,0,0,0,0,1,0,0,NaN,0.404586,FedAsync,0.100000,8,0.500000,20,1,0.000000
477.881,265,0.099800,0.554532,0,0,0,0,0,0,1,0,0,NaN,0.403245,FedAsync,0.100000,8,0.500000,20,1,0.000000
480.009,265,0.099800,0.552073,0,0,0,0,0,0,0,0,0,NaN,0.403245,FedAsync,0.100000,8,0.500000,20,1,0.000000
481.013,267,0.099900,0.555079,0,0,0,0,0,0,2,0,0,NaN,0.406048,FedAsync,0.100000,8,0.500000,20,1,0.000000
482.385,267,0.099900,0.553500,0,0,0,0,0,0,0,0,0,NaN,0.406048,FedAsync,0.100000,8,0.500000,20,1,0.000000
483.910,267,0.099900,0.551756,0,0,0,0,0,0,0,0,0,NaN,0.406048,FedAsync,0.100000,8,0.500000,20,1,0.000000
485.125,267,0.099900,0.550373,0,0,0,0,0,0,0,0,0,NaN,0.406048,FedAsync,0.100000,8,0.500000,20,1,0.000000
486.060,269,0.100400,0.553430,0,0,0,0,0,1,1,0,0,NaN,0.405695,FedAsync,0.100000,8,0.500000,20,1,0.000000
487.112,269,0.100400,0.552235,0,0,0,0,0,0,0,0,0,NaN,0.405695,FedAsync,0.100000,8,0.500000,20,1,0.000000
488.298,270,0.099900,0.552941,0,0,0,0,0,0,1,0,0,NaN,0.410117,FedAsync,0.100000,8,0.500000,20,1,0.000000
489.205,271,0.100100,0.553960,0,0,0,0,0,1,0,0,0,NaN,0.408631,FedAsync,0.100000,8,0.500000,20,1,0.000000
490.472,272,0.099900,0.554568,0,0,0,0,0,0,1,0,0,NaN,0.407467,FedAsync,0.100000,8,0.500000,20,1,0.000000
491.590,272,0.099900,0.553307,0,0,0,0,0,0,0,0,0,NaN,0.407467,FedAsync,0.100000,8,0.500000,20,1,0.000000
493.100,273,0.099800,0.553641,0,0,0,0,0,0,1,0,0,NaN,0.406980,FedAsync,0.100000,8,0.500000,20,1,0.000000
494.628,274,0.100500,0.553952,0,0,0,0,0,0,1,0,0,NaN,0.409469,FedAsync,0.100000,8,0.500000,20,1,0.000000
496.103,275,0.100800,0.554320,0,0,0,0,0,0,1,0,0,NaN,0.408596,FedAsync,0.100000,8,0.500000,20,1,0.000000
497.165,275,0.100800,0.553136,0,0,0,0,0,0,0,0,0,NaN,0.408596,FedAsync,0.100000,8,0.500000,20,1,0.000000
498.492,275,0.100800,0.551664,0,0,0,0,0,0,0,0,0,NaN,0.408596,FedAsync,0.100000,8,0.500000,20,1,0.000000
499.654,276,0.100700,0.552382,0,0,0,0,0,0,1,0,0,NaN,0.407198,FedAsync,0.100000,8,0.500000,20,1,0.000000
500.685,278,0.100200,0.555240,0,0,0,0,0,0,2,0,0,NaN,0.405376,FedAsync,0.100000,8,0.500000,20,1,0.000000
501.766,279,0.100200,0.556036,0,0,0,0,0,0,1,0,0,NaN,0.404839,FedAsync,0.100000,8,0.500000,20,1,0.000000
503.368,279,0.100200,0.554266,0,0,0,0,0,0,0,0,0,NaN,0.404839,FedAsync,0.100000,8,0.500000,20,1,0.000000
504.717,279,0.100200,0.552785,0,0,0,0,0,0,0,0,0,NaN,0.404839,FedAsync,0.100000,8,0.500000,20,1,0.000000
505.910,281,0.100700,0.555435,0,0,0,0,0,0,2,0,0,NaN,0.403964,FedAsync,0.100000,8,0.500000,20,1,0.000000
507.331,281,0.100700,0.553879,0,0,0,0,0,0,0,0,0,NaN,0.403964,FedAsync,0.100000,8,0.500000,20,1,0.000000
508.721,282,0.099800,0.554332,0,0,0,0,0,0,1,0,0,NaN,0.405363,FedAsync,0.100000,8,0.500000,20,1,0.000000
509.526,283,0.099800,0.555418,0,0,0,0,0,0,1,0,0,NaN,0.405036,FedAsync,0.100000,8,0.500000,20,1,0.000000
510.504,283,0.099800,0.554354,0,0,0,0,0,0,0,0,0,NaN,0.405036,FedAsync,0.100000,8,0.500000,20,1,0.000000
511.744,283,0.099800,0.553011,0,0,0,0,0,0,0,0,0,NaN,0.405036,FedAsync,0.100000,8,0.500000,20,1,0.000000
513.333,284,0.099800,0.553248,0,0,0,0,0,1,0,0,0,NaN,0.404827,FedAsync,0.100000,8,0.500000,20,1,0.000000
514.264,286,0.099900,0.556135,0,0,0,0,0,1,1,0,0,NaN,0.406977,FedAsync,0.100000,8,0.500000,20,1,0.000000
